congress,chamber,icpsr,district_code,state_abbrev,party,bioname,ideal_point
89,House,2513,21.0,PA,D,"DENT, John Herman",-0.384
89,House,3224,11.0,PA,D,"FLOOD, Daniel John",-0.377
89,House,3409,27.0,PA,R,"FULTON, James Grove",0.012
89,House,4518,20.0,PA,D,"HOLLAND, Elmer Joseph",-0.479
89,House,5377,16.0,PA,R,"KUNKEL, John Crain",0.15
89,House,6661,14.0,PA,D,"MOORHEAD, William Singer",-0.416
89,House,6685,26.0,PA,D,"MORGAN, Thomas Ellsworth",-0.396
89,House,6936,2.0,PA,D,"NIX, Robert Nelson Cornelius, Sr.",-0.536
89,House,7844,6.0,PA,D,"RHODES, George Milton",-0.369
89,House,8247,22.0,PA,R,"SAYLOR, John Phillips",0.133
89,House,8268,17.0,PA,R,"SCHNEEBELI, Herman Theodore",0.389
89,House,9408,4.0,PA,D,"TOLL, Herman",-0.461
89,House,9975,12.0,PA,R,"WHALLEY, John Irving",0.191
89,House,10557,13.0,PA,R,"SCHWEIKER, Richard Schultz",0.029
89,House,10591,5.0,PA,D,"GREEN, William Joseph",-0.415
89,House,10598,23.0,PA,R,"JOHNSON, Albert Walter",0.197
89,House,10607,10.0,PA,R,"McDADE, Joseph Michael",0.093
89,House,10620,15.0,PA,D,"ROONEY, Frederick Bernard",-0.35
89,House,10714,19.0,PA,D,"CRALEY, Nathaniel Neiman, Jr.",-0.278
89,House,10778,24.0,PA,D,"VIGORITO, Joseph Phillip",-0.311
89,House,10782,7.0,PA,R,"WATKINS, George Robert",0.285
89,House,3246,2.0,RI,D,"FOGARTY, John Edward",-0.344
89,House,10561,1.0,RI,D,"ST. GERMAIN, Fernand Joseph",-0.355
89,House,270,4.0,SC,D,"ASHMORE, Robert Thomas",0.066
89,House,2672,3.0,SC,D,"DORN, William Jennings Bryan",-0.017
89,House,6353,6.0,SC,D,"McMILLAN, John Lanneau",-0.05
89,House,7925,1.0,SC,D,"RIVERS, Lucius Mendel",-0.089
89,House,10728,5.0,SC,D,"GETTYS, Thomas Smithwick",-0.122
89,House,90634,2.0,SC,D,"WATSON, Albert William",0.144
89,House,672,2.0,SD,R,"BERRY, Ellis Yarnal",0.325
89,House,10548,1.0,SD,R,"REIFEL, Benjamin",0.16
89,House,3028,8.0,TN,D,"EVERETT, Robert Ashton",-0.214
89,House,3034,4.0,TN,D,"EVINS, Joseph Landon",-0.343
89,House,6826,7.0,TN,D,"MURRAY, Thomas Jefferson",-0.037
89,House,10571,3.0,TN,R,"BROCK, William Emerson, III",0.345
89,House,10586,5.0,TN,D,"FULTON, Richard Harmon",-0.332
89,House,10616,1.0,TN,R,"QUILLEN, James Henry",0.246
89,House,10701,6.0,TN,D,"ANDERSON, William Robert",-0.356
89,House,10719,2.0,TN,R,"DUNCAN, John James",0.194
89,House,10731,9.0,TN,D,"GRIDER, George William",-0.289
89,House,567,3.0,TX,D,"BECKWORTH, Lindley Garrison, Sr.",-0.238
89,House,1077,2.0,TX,D,"BROOKS, Jack Bascom",-0.407
89,House,1282,17.0,TX,D,"BURLESON, Omar Truman",0.002
89,House,1577,22.0,TX,D,"CASEY, Robert Randolph",-0.098
89,House,2700,7.0,TX,D,"DOWDY, John Vernard",0.086
89,House,3171,21.0,TX,D,"FISHER, Ovie Clark",0.038
89,House,5924,19.0,TX,D,"MAHON, George Herman",-0.168
89,House,7232,1.0,TX,D,"PATMAN, John William Wright",-0.396
89,House,7498,11.0,TX,D,"POAGE, William Robert",-0.082
89,House,8035,18.0,TX,D,"ROGERS, Walter Edward",-0.056
89,House,9241,6.0,TX,D,"TEAGUE, Olin Earl",-0.102
89,House,9284,8.0,TX,D,"THOMAS, Albert",-0.219
89,House,9320,9.0,TX,D,"THOMPSON, Clark Wallace",-0.306
89,House,10391,12.0,TX,D,"WRIGHT, James Claude, Jr.",-0.383
89,House,10446,14.0,TX,D,"YOUNG, John Andrew",-0.342
89,House,10520,20.0,TX,D,"GONZÁLEZ, Henry B.",-0.538
89,House,10546,13.0,TX,D,"PURCELL, Graham Boynton, Jr.",-0.257
89,House,10550,4.0,TX,D,"ROBERTS, Herbert Ray",-0.131
89,House,10614,10.0,TX,D,"PICKLE, James Jarrell (Jake)",-0.218
89,House,10615,99.0,TX,D,"POOL, Joe Richard",0.027
89,House,10707,5.0,TX,D,"CABELL, Earle",-0.195
89,House,10716,15.0,TX,D,"de la GARZA, Eligio, II (Kika)",-0.255
89,House,10783,16.0,TX,D,"WHITE, Richard Crawford",-0.137
89,House,10792,8.0,TX,D,"THOMAS, Lera Millard",-0.482
89,House,5258,2.0,UT,D,"KING, David Sjodahl",-0.246
89,House,10576,1.0,UT,R,"BURTON, Laurence Junior",0.179
89,House,10562,1.0,VT,R,"STAFFORD, Robert Theodore",0.055
89,House,2,4.0,VA,D,"ABBITT, Watkins Moorman",0.09
89,House,1154,10.0,VA,R,"BROYHILL, Joel Thomas",0.159
89,House,2706,1.0,VA,D,"DOWNING, Thomas Nelms",-0.065
89,House,4064,2.0,VA,D,"HARDY, Porter, Jr.",-0.152
89,House,4927,9.0,VA,D,"JENNINGS, William Pat",-0.23
89,House,7500,6.0,VA,R,"POFF, Richard Harding",0.265
89,House,8636,8.0,VA,D,"SMITH, Howard Worth",0.035
89,House,9494,5.0,VA,D,"TUCK, William Munford",0.166
89,House,10603,7.0,VA,D,"MARSH, John Otho, Jr.",0.101
89,House,10767,3.0,VA,D,"SATTERFIELD, David Edward, III",0.265
89,House,4043,3.0,WA,D,"HANSEN, Julia Butler",-0.394
89,House,6101,4.0,WA,R,"MAY, Catherine Dean",0.173
89,House,7313,1.0,WA,R,"PELLY, Thomas Minor",0.187
89,House,10700,7.0,WA,D,"ADAMS, Brockman (Brock)",-0.396
89,House,10726,5.0,WA,D,"FOLEY, Thomas Stephen",-0.354
89,House,10738,6.0,WA,D,"HICKS, Floyd Verne",-0.414
89,House,10756,2.0,WA,D,"MEEDS, Edwin Lloyd",-0.453
89,House,4276,4.0,WV,D,"HECHLER, Kenneth William",-0.31
89,House,6626,1.0,WV,R,"MOORE, Arch Alfred, Jr.",0.14
89,House,8564,3.0,WV,D,"SLACK, John Mark, Jr.",-0.281
89,House,8824,2.0,WV,D,"STAGGERS, Harley Orrin",-0.345
89,House,10744,5.0,WV,D,"KEE, James",-0.365
89,House,1371,8.0,WI,R,"BYRNES, John William",0.328
89,House,2383,9.0,WI,R,"DAVIS, Glenn Robert",0.433
89,House,5101,2.0,WI,D,"KASTENMEIER, Robert William",-0.514
89,House,5410,7.0,WI,R,"LAIRD, Melvin Robert",0.416
89,House,7046,10.0,WI,R,"O'KONSKI, Alvin Edward",0.067
89,House,7824,5.0,WI,D,"REUSS, Henry Schoellkopf",-0.481
89,House,10463,4.0,WI,D,"ZABLOCKI, Clement John",-0.355
89,House,10564,3.0,WI,R,"THOMSON, Vernon Wallace",0.233
89,House,10761,6.0,WI,D,"RACE, John Abner",-0.215
89,House,10772,1.0,WI,D,"STALBAUM, Lynn Ellsworth",-0.235
89,House,10766,1.0,WY,D,"RONCALIO, Teno",-0.457
90,House,195,3.0,AL,D,"ANDREWS, George William",-0.03
90,House,5058,8.0,AL,D,"JONES, Robert Emmett, Jr.",-0.358
90,House,8353,5.0,AL,D,"SELDEN, Armistead Inge, Jr.",-0.073
90,House,10706,6.0,AL,R,"BUCHANAN, John Hall, Jr.",0.146
90,House,10717,2.0,AL,R,"DICKINSON, William Louis",0.398
90,House,10721,1.0,AL,R,"EDWARDS, William Jackson (Jack)",0.177
90,House,11000,7.0,AL,D,"BEVILL, Tom",-0.213
90,House,11037,4.0,AL,D,"NICHOLS, William Flynt",-0.042
90,House,11039,1.0,AK,R,"POLLOCK, Howard Wallace",0.095
90,House,7845,1.0,AZ,R,"RHODES, John Jacob",0.225
90,House,10566,2.0,AZ,D,"UDALL, Morris King",-0.387
90,House,11050,3.0,AZ,R,"STEIGER, Sam",0.447
90,House,3506,1.0,AR,D,"GATHINGS, Ezekiel Candler",0.012
90,House,6532,2.0,AR,D,"MILLS, Wilbur Daigh",-0.237
90,House,10791,4.0,AR,D,"PRYOR, David Hampton",-0.322
90,House,11020,3.0,AR,R,"HAMMERSCHMIDT, John Paul",0.253
90,House,1911,7.0,CA,D,"COHELAN, Jeffery",-0.519
90,House,3867,10.0,CA,R,"GUBSER, Charles Samuel",0.205
90,House,4514,19.0,CA,D,"HOLIFIELD, Chester Earl",-0.467
90,House,4592,32.0,CA,R,"HOSMER, Craig",0.276
90,House,4957,2.0,CA,D,"JOHNSON, Harold Terry",-0.439
90,House,5255,17.0,CA,D,"KING, Cecil Rhodes",-0.468
90,House,5694,24.0,CA,R,"LIPSCOMB, Glenard Paul",0.358
90,House,5929,6.0,CA,R,"MAILLIARD, William Somers",0.117
90,House,6240,15.0,CA,D,"McFALL, John Joseph",-0.468
90,House,6483,8.0,CA,D,"MILLER, George Paul",-0.426
90,House,6756,3.0,CA,D,"MOSS, John Emerson",-0.582
90,House,8549,16.0,CA,D,"SISK, Bernice Frederic",-0.388
90,House,8628,20.0,CA,R,"SMITH, H. Allen",0.421
90,House,9240,13.0,CA,R,"TEAGUE, Charles McKevett",0.243
90,House,9578,35.0,CA,R,"UTT, James Boyd",0.484
90,House,10249,36.0,CA,R,"WILSON, Robert Carlton (Bob)",0.264
90,House,10461,11.0,CA,R,"YOUNGER, Jesse Arthur",0.296
90,House,10505,28.0,CA,R,"BELL, Alphonzo",0.183
90,House,10511,22.0,CA,D,"CORMAN, James Charles",-0.53
90,House,10573,29.0,CA,D,"BROWN, George Edward, Jr.",-0.506
90,House,10577,5.0,CA,D,"BURTON, Phillip",-0.634
90,House,10579,1.0,CA,R,"CLAUSEN, Donald Holst",0.16
90,House,10580,23.0,CA,R,"CLAWSON, Delwin Morgan",0.483
90,House,10583,9.0,CA,D,"EDWARDS, William Donlon (Don)",-0.599
90,House,10594,34.0,CA,D,"HANNA, Richard Thomas",-0.347
90,House,10595,21.0,CA,D,"HAWKINS, Augustus Freeman (Gus)",-0.517
90,House,10599,4.0,CA,D,"LEGGETT, Robert Louis",-0.468
90,House,10621,30.0,CA,D,"ROYBAL, Edward R.",-0.61
90,House,10631,12.0,CA,R,"TALCOTT, Burt Lacklen",0.25
90,House,10633,37.0,CA,D,"VAN DEERLIN, Lionel",-0.401
90,House,10640,31.0,CA,D,"WILSON, Charles Herbert",-0.39
90,House,10763,27.0,CA,R,"REINECKE, Edwin",0.234
90,House,10777,38.0,CA,D,"TUNNEY, John Varick",-0.311
90,House,10790,26.0,CA,D,"REES, Thomas Mankell",-0.484
90,House,10793,14.0,CA,D,"WALDIE, Jerome Russell",-0.505
90,House,11031,18.0,CA,R,"MATHIAS, Robert Bruce (Bob)",0.119
90,House,11038,33.0,CA,R,"PETTIS, Jerry Lyle",0.173
90,House,11055,25.0,CA,R,"WIGGINS, Charles Edward",0.359
90,House,11063,11.0,CA,R,"McCLOSKEY, Paul Norton , Jr. (Pete)",0.028
90,House,275,4.0,CO,D,"ASPINALL, Wayne Norviel",-0.315
90,House,8021,1.0,CO,D,"ROGERS, Byron Giles",-0.28
90,House,10572,2.0,CO,R,"BROTZMAN, Donald Glenn",0.157
90,House,10723,3.0,CO,D,"EVANS, Frank Edward",-0.331
90,House,2295,1.0,CT,D,"DADDARIO, Emilio Quincy",-0.361
90,House,3553,3.0,CT,D,"GIAIMO, Robert Nicholas",-0.318
90,House,4824,4.0,CT,D,"IRWIN, Donald Jay",-0.313
90,House,6586,5.0,CT,D,"MONAGAN, John Stephen",-0.228
90,House,10627,2.0,CT,D,"ST. ONGE, William Leon",-0.417
90,House,11033,6.0,CT,R,"MESKILL, Thomas Joseph",0.159
90,House,11044,1.0,DE,R,"ROTH, William Victor, Jr.",0.272
90,House,633,3.0,FL,D,"BENNETT, Charles Edward",-0.088
90,House,2143,8.0,FL,R,"CRAMER, William Cato",0.218
90,House,3078,12.0,FL,D,"FASCELL, Dante Bruno",-0.4
90,House,3929,7.0,FL,D,"HALEY, James Andrew",0.098
90,House,4354,4.0,FL,D,"HERLONG, Albert Sydney, Jr.",-0.007
90,House,7333,11.0,FL,D,"PEPPER, Claude Denson",-0.422
90,House,8032,9.0,FL,D,"ROGERS, Paul Grant",-0.085
90,House,8507,1.0,FL,D,"SIKES, Robert Lee Fulton",-0.128
90,House,10587,2.0,FL,D,"FUQUA, Don",-0.173
90,House,10588,6.0,FL,D,"GIBBONS, Sam Melville",-0.233
90,House,10593,5.0,FL,R,"GURNEY, Edward John",0.306
90,House,11007,10.0,FL,R,"BURKE, J. Herbert",0.241
90,House,3242,6.0,GA,D,"FLYNT, John James, Jr.",0.0
90,House,5436,9.0,GA,D,"LANDRUM, Phillip Mitchell",-0.134
90,House,10512,7.0,GA,D,"DAVIS, John William",-0.195
90,House,10522,1.0,GA,D,"HAGAN, George Elliott",-0.077
90,House,10563,10.0,GA,D,"STEPHENS, Robert Grier, Jr.",-0.194
90,House,10759,2.0,GA,D,"O'NEAL, Maston Emmett, Jr.",0.023
90,House,11002,4.0,GA,R,"BLACKBURN, Benjamin Bentley",0.386
90,House,11005,3.0,GA,D,"BRINKLEY, Jack Thomas",-0.073
90,House,11052,8.0,GA,D,"STUCKEY, Williamson Sylvester, Jr.",-0.114
90,House,11053,5.0,GA,R,"THOMPSON, Standish Fletcher",0.189
90,House,10605,98.0,HI,D,"MATSUNAGA, Spark Masayuki",-0.379
90,House,10757,98.0,HI,D,"MINK, Patsy Takemoto",-0.513
90,House,10734,2.0,ID,R,"HANSEN, George Vernon",0.621
90,House,11029,1.0,ID,R,"McCLURE, James Albertus",0.492
90,House,226,17.0,IL,R,"ARENDS, Leslie Cornelius",0.301
90,House,1941,10.0,IL,R,"COLLIER, Harold Reginald",0.378
90,House,2433,1.0,IL,D,"DAWSON, William Levi",-0.527
90,House,2525,4.0,IL,R,"DERWINSKI, Edward Joseph",0.342
90,House,3769,21.0,IL,D,"GRAY, Kenneth James",-0.364
90,House,5326,5.0,IL,D,"KLUCZYNSKI, John Carl",-0.382
90,House,6455,18.0,IL,R,"MICHEL, Robert Henry",0.372
90,House,6816,3.0,IL,D,"MURPHY, William Thomas",-0.42
90,House,7041,2.0,IL,D,"O'HARA, Barratt",-0.511
90,House,7610,24.0,IL,D,"PRICE, Charles Melvin",-0.429
90,House,7642,11.0,IL,D,"PUCINSKI, Roman Conrad",-0.281
90,House,8080,8.0,IL,D,"ROSTENKOWSKI, Daniel David",-0.39
90,House,8474,23.0,IL,D,"SHIPLEY, George Edward",-0.284
90,House,8814,22.0,IL,R,"SPRINGER, William Lee",0.185
90,House,10421,9.0,IL,D,"YATES, Sidney Richard",-0.494
90,House,10501,16.0,IL,R,"ANDERSON, John Bayard",0.183
90,House,10517,20.0,IL,R,"FINDLEY, Paul",0.246
90,House,10606,12.0,IL,R,"McCLORY, Robert",0.256
90,House,10617,15.0,IL,R,"REID, Charlotte Thompson",0.361
90,House,10622,13.0,IL,R,"RUMSFELD, Donald Henry",0.369
90,House,10703,7.0,IL,D,"ANNUNZIO, Frank",-0.398
90,House,10722,14.0,IL,R,"ERLENBORN, John Neal",0.315
90,House,10765,6.0,IL,D,"RONAN, Daniel John",-0.505
90,House,11041,19.0,IL,R,"RAILSBACK, Thomas Fisher",0.103
90,House,18,4.0,IN,R,"ADAIR, Edwin Ross",0.267
90,House,948,3.0,IN,D,"BRADEMAS, John",-0.462
90,House,986,6.0,IN,R,"BRAY, William Gilmer",0.235
90,House,3963,2.0,IN,R,"HALLECK, Charles Abraham",0.272
90,House,5900,1.0,IN,D,"MADDEN, Ray John",-0.422
90,House,8084,5.0,IN,D,"ROUSH, John Edward",-0.233
90,House,10552,10.0,IN,R,"ROUDEBUSH, Richard Lowell",0.315
90,House,10732,9.0,IN,D,"HAMILTON, Lee Herbert",-0.171
90,House,10742,11.0,IN,D,"JACOBS, Andrew, Jr.",-0.07
90,House,11036,7.0,IN,R,"MYERS, John Thomas",0.236
90,House,11059,8.0,IN,R,"ZION, Roger Herschel",0.285
90,House,3853,3.0,IA,R,"GROSS, Harold Royce",0.955
90,House,5385,4.0,IA,R,"KYL, John Henry",0.316
90,House,8288,1.0,IA,R,"SCHWENGEL, Frederick Delbert",0.173
90,House,8672,5.0,IA,D,"SMITH, Neal Edward",-0.313
90,House,10715,2.0,IA,D,"CULVER, John Chester",-0.41
90,House,11032,6.0,IA,R,"MAYNE, Wiley",0.307
90,House,11047,7.0,IA,R,"SCHERLE, William Joseph",0.362
90,House,10513,1.0,KS,R,"DOLE, Robert Joseph",0.322
90,House,10559,4.0,KS,R,"SHRIVER, Garner E.",0.175
90,House,10625,5.0,KS,R,"SKUBITZ, Joe",0.189
90,House,10758,2.0,KS,R,"MIZE, Chester Louis",0.174
90,House,11057,3.0,KS,R,"WINN, Edward Lawrence, Jr. (Larry)",0.247
90,House,6845,2.0,KY,D,"NATCHER, William Huston",-0.288
90,House,7343,7.0,KY,D,"PERKINS, Carl Dewey",-0.343
90,House,9056,1.0,KY,D,"STUBBLEFIELD, Frank Albert",-0.247
90,House,9882,6.0,KY,D,"WATTS, John Clarence",-0.206
90,House,10626,4.0,KY,R,"SNYDER, Marion Gene",0.26
90,House,10710,5.0,KY,R,"CARTER, Tim Lee",0.08
90,House,11010,3.0,KY,R,"COWGER, William Owen",0.2
90,House,824,2.0,LA,D,"BOGGS, Thomas Hale, Sr.",-0.348
90,House,4275,1.0,LA,D,"HÉBERT, Felix Edward",-0.079
90,House,7228,5.0,LA,D,"PASSMAN, Otto Ernest",-0.056
90,House,10201,3.0,LA,D,"WILLIS, Edwin Edward",-0.2
90,House,10567,4.0,LA,D,"WAGGONNER, Joseph David, Jr.",0.015
90,House,10746,8.0,LA,D,"LONG, Speedy Oteria",-0.025
90,House,10787,7.0,LA,D,"EDWARDS, Edwin Washington",-0.232
90,House,11042,6.0,LA,D,"RARICK, John Richard",0.333
90,House,10736,2.0,ME,D,"HATHAWAY, William Dodd",-0.465
90,House,11027,1.0,ME,D,"KYROS, Peter Nicholas",-0.36
90,House,3054,4.0,MD,D,"FALLON, George Hyde",-0.171
90,House,3374,7.0,MD,D,"FRIEDEL, Samuel Nathaniel",-0.368
90,House,3480,3.0,MD,D,"GARMATZ, Edward Alexander",-0.307
90,House,10535,6.0,MD,R,"MATHIAS, Charles McCurdy, Jr.",-0.033
90,House,10601,2.0,MD,D,"LONG, Clarence Dickinson",-0.274
90,House,10610,1.0,MD,R,"MORTON, Rogers Clark Ballard",0.213
90,House,10752,5.0,MD,D,"MACHEN, Hervey Gilbert",-0.327
90,House,11019,8.0,MD,R,"GUDE, Gilbert",-0.028
90,House,518,6.0,MA,R,"BATES, William Henry",0.196
90,House,830,2.0,MA,D,"BOLAND, Edward Patrick",-0.306
90,House,1265,11.0,MA,D,"BURKE, James Anthony",-0.4
90,House,2009,1.0,MA,R,"CONTE, Silvio Ottavio",-0.023
90,House,2660,4.0,MA,D,"DONOHUE, Harold Daniel",-0.296
90,House,5131,12.0,MA,R,"KEITH, Hastings",0.148
90,House,5873,7.0,MA,D,"MACDONALD, Torbert Hart",-0.308
90,House,6177,9.0,MA,D,"McCORMACK, John William",-0.328
90,House,7081,8.0,MA,D,"O'NEILL, Thomas Philip, Jr. (Tip)",-0.402
90,House,7408,3.0,MA,D,"PHILBIN, Philip Joseph",-0.238
90,House,10538,5.0,MA,R,"MORSE, Frank Bradford",0.043
90,House,11021,10.0,MA,R,"HECKLER, Margaret M.",-0.007
90,House,1087,18.0,MI,R,"BROOMFIELD, William S.",0.227
90,House,1610,10.0,MI,R,"CEDERBERG, Elford Albin",0.27
90,House,1620,6.0,MI,R,"CHAMBERLAIN, Charles Ernest",0.247
90,House,2594,13.0,MI,D,"DIGGS, Charles Coles, Jr.",-0.539
90,House,2605,16.0,MI,D,"DINGELL, John David, Jr.",-0.448
90,House,3268,5.0,MI,R,"FORD, Gerald Rudolph, Jr.",0.281
90,House,3830,17.0,MI,D,"GRIFFITHS, Martha Wright",-0.344
90,House,7043,12.0,MI,D,"O'HARA, James Grant",-0.45
90,House,10526,8.0,MI,R,"HARVEY, James",0.2
90,House,10540,14.0,MI,D,"NEDZI, Lucien Norbert",-0.427
90,House,10597,4.0,MI,R,"HUTCHINSON, J. Edward",0.444
90,House,10713,1.0,MI,D,"CONYERS, John, Jr.",-0.658
90,House,10727,15.0,MI,D,"FORD, William David",-0.516
90,House,10794,9.0,MI,R,"VANDER JAGT, Guy Adrian",0.247
90,House,11006,3.0,MI,R,"BROWN, Garry Eldridge",0.302
90,House,11015,2.0,MI,R,"ESCH, Marvin Leonel",0.134
90,House,11030,19.0,MI,R,"McDONALD, Jack H.",0.157
90,House,11045,11.0,MI,R,"RUPPE, Philip Edward",0.169
90,House,91043,7.0,MI,R,"RIEGLE, Donald Wayne, Jr.",-0.075
90,House,789,8.0,MN,D,"BLATNIK, John Anton",-0.48
90,House,5098,4.0,MN,D,"KARTH, Joseph Edward",-0.386
90,House,5451,7.0,MN,R,"LANGEN, Odin Elsford Stanley",0.298
90,House,6860,2.0,MN,R,"NELSEN, Ancher",0.268
90,House,7671,1.0,MN,R,"QUIE, Albert Harold",0.189
90,House,10533,3.0,MN,R,"MacGREGOR, Clark",0.272
90,House,10585,5.0,MN,D,"FRASER, Donald MacKay",-0.469
90,House,11060,6.0,MN,R,"ZWACH, John Matthew",0.179
90,House,13,1.0,MS,D,"ABERNETHY, Thomas Gerstle",0.052
90,House,1952,5.0,MS,D,"COLMER, William Meyers",0.052
90,House,10075,2.0,MS,D,"WHITTEN, Jamie Lloyd",-0.161
90,House,10162,3.0,MS,D,"WILLIAMS, John Bell",0.127
90,House,11035,4.0,MS,D,"MONTGOMERY, Gillespie V. (Sonny)",0.017
90,House,11065,3.0,MS,D,"GRIFFIN, Charles Hudson",-0.066
90,House,835,5.0,MO,D,"BOLLING, Richard Walker",-0.504
90,House,2275,2.0,MO,R,"CURTIS, Thomas Bradford",0.515
90,House,4724,6.0,MO,D,"HULL, William Raleigh, Jr.",-0.112
90,House,5056,10.0,MO,D,"JONES, Paul Caruthers",-0.128
90,House,5097,1.0,MO,D,"KARSTEN, Frank Melvin",-0.489
90,House,7717,4.0,MO,D,"RANDALL, William Joseph",-0.184
90,House,9072,3.0,MO,D,"SULLIVAN, Leonor Kretzer",-0.386
90,House,10523,7.0,MO,R,"HALL, Durward Gorham",0.796
90,House,10528,8.0,MO,D,"ICHORD, Richard Howard, II",0.001
90,House,10740,9.0,MO,D,"HUNGATE, William Leonard",-0.332
90,House,10503,2.0,MT,R,"BATTIN, James Franklin",0.235
90,House,10543,1.0,MT,D,"OLSEN, Arnold",-0.497
90,House,2255,2.0,NE,R,"CUNNINGHAM, Glenn Clarence",0.215
90,House,10534,3.0,NE,R,"MARTIN, David Thomas",0.33
90,House,11012,1.0,NE,R,"DENNEY, Robert Vernon",0.364
90,House,433,1.0,NV,D,"BARING, Walter Stephan, Jr.",-0.056
90,House,10581,2.0,NH,R,"CLEVELAND, James Colgate",0.218
90,House,10639,1.0,NH,R,"WYMAN, Louis Crosby",0.236
90,House,1393,6.0,NJ,R,"CAHILL, William Thomas",0.09
90,House,2329,14.0,NJ,D,"DANIELS, Dominick Vincent",-0.386
90,House,2804,12.0,NJ,R,"DWYER, Florence Price",0.071
90,House,3364,5.0,NJ,R,"FRELINGHUYSEN, Peter Hood Ballantine, Jr.",0.172
90,House,3433,13.0,NJ,D,"GALLAGHER, Cornelius Edward",-0.44
90,House,8010,10.0,NJ,D,"RODINO, Peter Wallace, Jr.",-0.435
90,House,9322,4.0,NJ,D,"THOMPSON, Frank, Jr.",-0.511
90,House,10091,7.0,NJ,R,"WIDNALL, William Beck",0.125
90,House,10529,8.0,NJ,D,"JOELSON, Charles Samuel",-0.298
90,House,10609,11.0,NJ,D,"MINISH, Joseph George",-0.299
90,House,10613,15.0,NJ,D,"PATTEN, Edward James",-0.424
90,House,10737,9.0,NJ,D,"HELSTOSKI, Henry",-0.484
90,House,10739,3.0,NJ,D,"HOWARD, James John",-0.431
90,House,11022,1.0,NJ,R,"HUNT, John Edmund",0.272
90,House,11046,2.0,NJ,R,"SANDMAN, Charles William, Jr.",0.139
90,House,6717,98.0,NM,D,"MORRIS, Thomas Gayle",-0.227
90,House,10780,98.0,NM,D,"WALKER, E. S. Johnny",-0.211
90,House,1611,10.0,NY,D,"CELLER, Emanuel",-0.457
90,House,2476,9.0,NY,D,"DELANEY, James Joseph",-0.303
90,House,2752,41.0,NY,D,"DULSKI, Thaddeus Joseph",-0.25
90,House,3056,19.0,NY,D,"FARBSTEIN, Leonard",-0.559
90,House,3158,24.0,NY,R,"FINO, Paul Albert",0.048
90,House,3575,22.0,NY,D,"GILBERT, Jacob H.",-0.486
90,House,3670,38.0,NY,R,"GOODELL, Charles Ellsworth",0.253
90,House,3967,6.0,NY,R,"HALPERN, Seymour",-0.094
90,House,5148,12.0,NY,D,"KELLY, Edna Flannery",-0.357
90,House,6792,13.0,NY,D,"MULTER, Abraham Jacob",-0.558
90,House,7467,32.0,NY,R,"PIRNIE, Alexander",0.141
90,House,7995,33.0,NY,R,"ROBISON, Howard Winfield",0.263
90,House,8049,14.0,NY,D,"ROONEY, John James",-0.384
90,House,9017,35.0,NY,D,"STRATTON, Samuel Studdiford",-0.139
90,House,10500,7.0,NY,D,"ADDABBO, Joseph Patrick",-0.402
90,House,10508,15.0,NY,D,"CAREY, Hugh Leo",-0.351
90,House,10530,30.0,NY,R,"KING, Carleton James",0.322
90,House,10545,1.0,NY,D,"PIKE, Otis Grey",-0.162
90,House,10551,8.0,NY,D,"ROSENTHAL, Benjamin Stanley",-0.562
90,House,10555,20.0,NY,D,"RYAN, William Fitts",-0.619
90,House,10592,2.0,NY,R,"GROVER, James Russell, Jr.",0.25
90,House,10596,36.0,NY,R,"HORTON, Frank Jefferson",-0.004
90,House,10611,16.0,NY,D,"MURPHY, John Michael",-0.406
90,House,10618,26.0,NY,R,"REID, Ogden Rogers",-0.068
90,House,10638,4.0,NY,R,"WYDLER, John Waldemar",0.277
90,House,10705,23.0,NY,D,"BINGHAM, Jonathan Brewster",-0.509
90,House,10712,37.0,NY,R,"CONABLE, Barber Benjamin, Jr.",0.371
90,House,10718,27.0,NY,D,"DOW, John Goodchild",-0.562
90,House,10733,34.0,NY,D,"HANLEY, James Michael",-0.306
90,House,10748,39.0,NY,D,"McCARTHY, Richard Dean",-0.286
90,House,10749,31.0,NY,R,"McEWEN, Robert Cameron",0.234
90,House,10760,25.0,NY,D,"OTTINGER, Richard Lawrence",-0.391
90,House,10764,28.0,NY,D,"RESNICK, Joseph Yale",-0.522
90,House,10768,21.0,NY,D,"SCHEUER, James Haas",-0.478
90,House,10771,40.0,NY,R,"SMITH, Henry P., III",0.23
90,House,10775,5.0,NY,D,"TENZER, Herbert",-0.396
90,House,10784,3.0,NY,D,"WOLFF, Lester Lionel",-0.264
90,House,10789,17.0,NY,R,"KUPFERMAN, Theodore Roosevelt",-0.07
90,House,11004,11.0,NY,D,"BRASCO, Frank James",-0.423
90,House,11009,29.0,NY,R,"BUTTON, Daniel Evan",-0.028
90,House,11064,13.0,NY,D,"PODELL, Bertram L.",-0.469
90,House,3321,2.0,NC,D,"FOUNTAIN, Lawrence H.",-0.041
90,House,5019,8.0,NC,R,"JONAS, Charles Raper",0.304
90,House,5606,7.0,NC,D,"LENNON, Alton Asa",0.048
90,House,9230,11.0,NC,D,"TAYLOR, Roy Arthur",-0.069
90,House,10060,10.0,NC,D,"WHITENER, Basil Lee",-0.028
90,House,10527,3.0,NC,D,"HENDERSON, David Newton",-0.108
90,House,10531,6.0,NC,D,"KORNEGAY, Horace Robinson",-0.067
90,House,10574,9.0,NC,R,"BROYHILL, James Thomas",0.269
